Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
1989,NEW JERSEY,"SCALLOP, SEA",3986000,1808,14813795,Public,Commercial,Placopecten magellanicus,79718,ACCSPHIST
1989,ALABAMA,"CRAB, BLUE",4090476,1855,1735000,Public,Commercial,Callinectes sapidus,98696,GULFFINHIST
1989,FLORIDA-EAST,"CRAB, BLUE",4846454,2198,2673105,Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
1989,SOUTH CAROLINA,"SHRIMP, NORTHERN WHITE",5075993,2302,9811694,Public,Commercial,Litopenaeus setiferus,551680,ACCSPHIST
1989,NORTH CAROLINA,"SHRIMP, NORTHERN BROWN",5080970,2305,9105954,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSPHIST
1989,DELAWARE,"CRAB, BLUE",5309400,2408,2426040,Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
1989,GEORGIA,"SHRIMP, NORTHERN WHITE",5536186,2511,12648239,Public,Commercial,Litopenaeus setiferus,551680,ACCSPHIST
1989,NEW JERSEY,"CRAB, BLUE",5680200,2577,2839843,Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
1989,CALIFORNIA,"CRAB, DUNGENESS",5719219,2594,7653216,Public,Commercial,Cancer magister,98675,PACFINHIST
1989,RHODE ISLAND,"LOBSTER, AMERICAN",5725800,2597,17530523,Public,Commercial,Homarus americanus,97314,ACCSPHIST
1989,SOUTH CAROLINA,"CRAB, BLUE",5754457,2610,2616276,Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
1989,MARYLAND,MENHADENS **,6166000,2797,387437,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1989,GEORGIA,"CRAB, BLUE",7360035,3338,2519344,Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
1989,ALASKA,"CRAB, DUNGENESS",7667593,3478,8456126,Public,Commercial,Cancer magister,98675,AKFINHIST
1989,VIRGINIA,"SCALLOP, SEA",7699600,3493,28391517,Public,Commercial,Placopecten magellanicus,79718,ACCSPHIST
1989,FLORIDA-WEST,"CRAB, BLUE",8197383,3718,3323336,Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
1989,TEXAS,"CRAB, BLUE",9123291,4138,3972466,Public,Commercial,Callinectes sapidus,98696,GULFFINHIST
1989,TEXAS,"SHRIMP, NORTHERN WHITE",11190009,5076,23366914,Public,Commercial,Litopenaeus setiferus,551680,GULFFINHIST
1989,LOUISIANA,"OYSTER, EASTERN",11605856,5264,32989663,Public,Commercial,Crassostrea virginica,79872,GULFFINHIST
1989,OREGON,"CRAB, DUNGENESS",11675901,5296,13563542,Public,Commercial,Cancer magister,98675,PACFINHIST
1989,WASHINGTON,"SALMON, SOCKEYE",12275092,5568,24718613,Public,Commercial,Oncorhynchus nerka,161979,PACFINHIST
1989,ALABAMA,"SHRIMP, NORTHERN BROWN",13463280,6107,25961865,Public,Commercial,Farfantepenaeus aztecus,551570,GULFFINHIST
1989,MISSISSIPPI,"SHRIMP, NORTHERN BROWN",14334350,6502,24083459,Public,Commercial,Farfantepenaeus aztecus,551570,GULFFINHIST
1989,MASSACHUSETTS,"LOBSTER, AMERICAN",15444300,7005,45416676,Public,Commercial,Homarus americanus,97314,ACCSPHIST
1989,FLORIDA-WEST,MENHADENS **,15673723,7110,1855725,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1989,MASSACHUSETTS,"SCALLOP, SEA",18535500,8408,76742780,Public,Commercial,Placopecten magellanicus,79718,ACCSPHIST
1989,WASHINGTON,"CRAB, DUNGENESS",20004055,9074,21358713,Public,Commercial,Cancer magister,98675,PACFINHIST
1989,MAINE,"LOBSTER, AMERICAN",23368800,10600,59552201,Public,Commercial,Homarus americanus,97314,ACCSPHIST
1989,LOUISIANA,"CRAB, BLUE",33562547,15224,15202890,Public,Commercial,Callinectes sapidus,98696,GULFFINHIST
1989,NORTH CAROLINA,"CRAB, BLUE",34724673,15751,10357602,Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
1989,LOUISIANA,"SHRIMP, NORTHERN WHITE",40181325,18226,63107789,Public,Commercial,Litopenaeus setiferus,551680,GULFFINHIST
1989,VIRGINIA,"CRAB, BLUE",44554000,20210,14861850,Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
1989,MARYLAND,"CRAB, BLUE",46665600,21167,26861050,Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
1989,LOUISIANA,"SHRIMP, NORTHERN BROWN",55181298,25030,64985876,Public,Commercial,Farfantepenaeus aztecus,551570,GULFFINHIST
1989,NORTH CAROLINA,MENHADENS **,66756288,30280,1808906,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1989,TEXAS,"SHRIMP, NORTHERN BROWN",67324198,30538,131868724,Public,Commercial,Farfantepenaeus aztecus,551570,GULFFINHIST
1989,ALASKA,"HALIBUT, PACIFIC",74290823,33698,83842963,Public,Commercial,Hippoglossus stenolepis,172932,AKFINHIST
1989,MISSISSIPPI,MENHADENS **,250755578,113742,10601325,Public,Commercial,Brevoortia ,161731,GULFFINHIST
1989,ALASKA,"SALMON, SOCKEYE",260075534,117969,369027340,Public,Commercial,Oncorhynchus nerka,161979,AKFINHIST
1989,ALASKA,"COD, PACIFIC",364722691,165437,55273590,Public,Commercial,Gadus macrocephalus,164711,AKFINHIST
1989,VIRGINIA,MENHADENS **,612162300,277675,29101230,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1989,LOUISIANA,MENHADENS **,1019168340,462292,40763511,Public,Commercial,Brevoortia ,161731,GULFFINHIST
1989,ALASKA,"POLLOCK, WALLEYE ",2337805358,1060422,187579301,Public,Commercial,Gadus chalcogrammus,934083,AKFINHIST
1988,VIRGINIA,"LOBSTER, AMERICAN",300,0,1263,Public,Commercial,Homarus americanus,97314,ACCSPHIST
1988,SOUTH CAROLINA,MENHADENS **,500,0,266,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1988,ALABAMA,MENHADENS **,950,0,66,Public,Commercial,Brevoortia ,161731,GULFFINHIST
1988,CONNECTICUT,"CRAB, BLUE",2600,1,1300,Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
1988,NEW HAMPSHIRE,MENHADENS **,4556,2,911,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1988,CALIFORNIA,"COD, PACIFIC",11017,5,3236,Public,Commercial,Gadus macrocephalus,164711,PACFINHIST
1988,MARYLAND,"LOBSTER, AMERICAN",23000,10,86873,Public,Commercial,Homarus americanus,97314,ACCSPHIST
1988,GEORGIA,"OYSTER, EASTERN",35513,16,71147,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1988,OREGON,"HALIBUT, PACIFIC",48667,22,,Public,Recreational,,172932,MRIP
1988,MAINE,"OYSTER, EASTERN",63100,29,322543,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1988,OREGON,"SALMON, SOCKEYE",65036,30,126183,Public,Commercial,Oncorhynchus nerka,161979,PACFINHIST
1988,DELAWARE,"LOBSTER, AMERICAN",66200,30,274675,Public,Commercial,Homarus americanus,97314,ACCSPHIST
1988,MASSACHUSETTS,"OYSTER, EASTERN",67735,31,617425,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1988,WASHINGTON,"HALIBUT, PACIFIC",67799,31,,Public,Recreational,,172932,MRIP
1988,WASHINGTON,"POLLOCK, WALLEYE ",69533,32,13058,Public,Commercial,Gadus chalcogrammus,934083,PACFINHIST
1988,NORTH CAROLINA,"SHRIMP, NORTHERN WHITE",83588,38,205223,Public,Commercial,Litopenaeus setiferus,551680,ACCSPHIST
1988,MARYLAND,"SCALLOP, SEA",85400,39,326496,Public,Commercial,Placopecten magellanicus,79718,ACCSPHIST
1988,CALIFORNIA,"HALIBUT, PACIFIC",91917,42,,Public,Recreational,,172932,MRIP
1988,ALABAMA,"OYSTER, EASTERN",103242,47,276092,Public,Commercial,Crassostrea virginica,79872,GULFFINHIST
1988,DELAWARE,MENHADENS **,127700,58,8107,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1988,MISSISSIPPI,"OYSTER, EASTERN",146602,66,464060,Public,Commercial,Crassostrea virginica,79872,GULFFINHIST
1988,FLORIDA-EAST,"OYSTER, EASTERN",151775,69,491242,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1988,CONNECTICUT,MENHADENS **,192700,87,21710,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1988,NEW YORK,"CRAB, BLUE",205360,93,131260,Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
1988,NEW YORK,"SCALLOP, SEA",266900,121,1186929,Public,Commercial,Placopecten magellanicus,79718,ACCSPHIST
1988,SOUTH CAROLINA,"OYSTER, EASTERN",302638,137,896178,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1988,NEW YORK,"OYSTER, EASTERN",323900,147,1752406,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1988,WASHINGTON,"POLLOCK, WALLEYE ",337160,153,,Public,Recreational,Gadus chalcogrammus,934083,MRIP
1988,WASHINGTON,"COD, PACIFIC",371523,169,,Public,Recreational,,164711,MRIP
1988,NEW YORK,MENHADENS **,504100,229,41558,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1988,FLORIDA-EAST,"SHRIMP, NORTHERN BROWN",546000,248,1327858,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSPHIST
1988,OREGON,"HALIBUT, PACIFIC",582016,264,876913,Public,Commercial,Hippoglossus stenolepis,172932,PACFINHIST
1988,GEORGIA,"SHRIMP, NORTHERN BROWN",655281,297,1587493,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSPHIST
1988,MISSISSIPPI,"CRAB, BLUE",863395,392,328056,Public,Commercial,Callinectes sapidus,98696,GULFFINHIST
1988,NORTH CAROLINA,"OYSTER, EASTERN",897614,407,2127079,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1988,FLORIDA-EAST,MENHADENS **,1026228,465,78920,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1988,CONNECTICUT,"OYSTER, EASTERN",1091950,495,8504801,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1988,NEW HAMPSHIRE,"LOBSTER, AMERICAN",1118900,508,3178840,Public,Commercial,Homarus americanus,97314,ACCSPHIST
1988,FLORIDA-WEST,"SHRIMP, NORTHERN WHITE",1197901,543,2101412,Public,Commercial,Litopenaeus setiferus,551680,ACCSPHIST
1988,MAINE,"SCALLOP, SEA",1310500,594,5285384,Public,Commercial,Placopecten magellanicus,79718,ACCSPHIST
1988,NEW JERSEY,"LOBSTER, AMERICAN",1557300,706,5163529,Public,Commercial,Homarus americanus,97314,ACCSPHIST
1988,SOUTH CAROLINA,"SHRIMP, NORTHERN BROWN",1627862,738,3442338,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSPHIST
1988,NEW YORK,"LOBSTER, AMERICAN",1779890,807,5904853,Public,Commercial,Homarus americanus,97314,ACCSPHIST
1988,NORTH CAROLINA,"SCALLOP, SEA",1850607,839,6578776,Public,Commercial,Placopecten magellanicus,79718,ACCSPHIST
1988,NEW JERSEY,MENHADENS **,1984200,900,150646,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1988,CONNECTICUT,"LOBSTER, AMERICAN",2053800,932,6982920,Public,Commercial,Homarus americanus,97314,ACCSPHIST
1988,FLORIDA-WEST,"OYSTER, EASTERN",2065301,937,5476033,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1988,FLORIDA-WEST,"SHRIMP, NORTHERN BROWN",2127937,965,5309865,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSPHIST
1988,TEXAS,"OYSTER, EASTERN",2269572,1029,5670864,Public,Commercial,Crassostrea virginica,79872,GULFFINHIST
1988,OREGON,"COD, PACIFIC",2280678,1035,625480,Public,Commercial,Gadus macrocephalus,164711,PACFINHIST
1988,MARYLAND,"OYSTER, EASTERN",2408800,1093,7270031,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1988,FLORIDA-EAST,"SHRIMP, NORTHERN WHITE",2590546,1175,7480369,Public,Commercial,Litopenaeus setiferus,551680,ACCSPHIST
1988,SOUTH CAROLINA,"SHRIMP, NORTHERN WHITE",2667637,1210,6806828,Public,Commercial,Litopenaeus setiferus,551680,ACCSPHIST
1988,VIRGINIA,"OYSTER, EASTERN",2927000,1328,7734980,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1988,MISSISSIPPI,"SHRIMP, NORTHERN WHITE",3018128,1369,7132095,Public,Commercial,Litopenaeus setiferus,551680,GULFFINHIST
1988,NEW JERSEY,"SCALLOP, SEA",3163700,1435,13027039,Public,Commercial,Placopecten magellanicus,79718,ACCSPHIST
1988,WASHINGTON,"HALIBUT, PACIFIC",3236566,1468,5373964,Public,Commercial,Hippoglossus stenolepis,172932,PACFINHIST
1988,ALABAMA,"SHRIMP, NORTHERN WHITE",3375562,1531,8705165,Public,Commercial,Litopenaeus setiferus,551680,GULFFINHIST
1988,ALABAMA,"CRAB, BLUE",3869458,1755,1551395,Public,Commercial,Callinectes sapidus,98696,GULFFINHIST
1988,DELAWARE,"CRAB, BLUE",4038200,1832,2056633,Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
1988,RHODE ISLAND,"LOBSTER, AMERICAN",4759100,2159,15268937,Public,Commercial,Homarus americanus,97314,ACCSPHIST
1988,FLORIDA-EAST,"CRAB, BLUE",4895925,2221,2137949,Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
1988,NEW JERSEY,"CRAB, BLUE",5110300,2318,2553331,Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
1988,WASHINGTON,"SALMON, SOCKEYE",5309490,2408,18386663,Public,Commercial,Oncorhynchus nerka,161979,PACFINHIST
1988,NORTH CAROLINA,"SHRIMP, NORTHERN BROWN",5315547,2411,11894690,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSPHIST
1988,GEORGIA,"SHRIMP, NORTHERN WHITE",5748303,2607,15067938,Public,Commercial,Litopenaeus setiferus,551680,ACCSPHIST
1988,WASHINGTON,"COD, PACIFIC",6270290,2844,1692318,Public,Commercial,Gadus macrocephalus,164711,PACFINHIST
1988,MARYLAND,MENHADENS **,6430200,2917,358839,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1988,VIRGINIA,"SCALLOP, SEA",6545700,2969,26141409,Public,Commercial,Placopecten magellanicus,79718,ACCSPHIST
1988,SOUTH CAROLINA,"CRAB, BLUE",6897485,3129,3150261,Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
1988,GEORGIA,"CRAB, BLUE",8450385,3833,3270583,Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
1988,MISSISSIPPI,"SHRIMP, NORTHERN BROWN",8805533,3994,16926656,Public,Commercial,Farfantepenaeus aztecus,551570,GULFFINHIST
1988,ALABAMA,"SHRIMP, NORTHERN BROWN",9159470,4155,23584977,Public,Commercial,Farfantepenaeus aztecus,551570,GULFFINHIST
1988,OREGON,"CRAB, DUNGENESS",9417353,4272,11280321,Public,Commercial,Cancer magister,98675,PACFINHIST
1988,FLORIDA-WEST,"CRAB, BLUE",10402784,4719,3795899,Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
1988,TEXAS,"CRAB, BLUE",10428182,4730,4325551,Public,Commercial,Callinectes sapidus,98696,GULFFINHIST
1988,ALASKA,"CRAB, DUNGENESS",10572491,4796,10747146,Public,Commercial,Cancer magister,98675,AKFINHIST
1988,CALIFORNIA,"CRAB, DUNGENESS",11301322,5126,14863156,Public,Commercial,Cancer magister,98675,PACFINHIST
1988,LOUISIANA,"OYSTER, EASTERN",13253772,6012,31208500,Public,Commercial,Crassostrea virginica,79872,GULFFINHIST
1988,MASSACHUSETTS,"LOBSTER, AMERICAN",15866312,7197,48574035,Public,Commercial,Homarus americanus,97314,ACCSPHIST
1988,TEXAS,"SHRIMP, NORTHERN WHITE",16351352,7417,33511997,Public,Commercial,Litopenaeus setiferus,551680,GULFFINHIST
1988,FLORIDA-WEST,MENHADENS **,16606433,7533,1053332,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1988,MASSACHUSETTS,"SCALLOP, SEA",16988100,7706,74470208,Public,Commercial,Placopecten magellanicus,79718,ACCSPHIST
1988,WASHINGTON,"CRAB, DUNGENESS",18084253,8203,19923243,Public,Commercial,Cancer magister,98675,PACFINHIST
1988,MAINE,MENHADENS **,19687800,8930,411669,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1988,MAINE,"LOBSTER, AMERICAN",21738800,9861,60742438,Public,Commercial,Homarus americanus,97314,ACCSPHIST
1988,NORTH CAROLINA,"CRAB, BLUE",35604423,16150,11133064,Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
1988,VIRGINIA,"CRAB, BLUE",37353200,16943,13382747,Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
1988,MARYLAND,"CRAB, BLUE",45365300,20578,22506270,Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
1988,LOUISIANA,"SHRIMP, NORTHERN WHITE",45624881,20695,78177451,Public,Commercial,Litopenaeus setiferus,551680,GULFFINHIST
1988,LOUISIANA,"SHRIMP, NORTHERN BROWN",52467622,23799,68936672,Public,Commercial,Farfantepenaeus aztecus,551570,GULFFINHIST
1988,LOUISIANA,"CRAB, BLUE",53716989,24366,21887247,Public,Commercial,Callinectes sapidus,98696,GULFFINHIST
1988,TEXAS,"SHRIMP, NORTHERN BROWN",58556309,26561,129072264,Public,Commercial,Farfantepenaeus aztecus,551570,GULFFINHIST
1988,NORTH CAROLINA,MENHADENS **,73715713,33437,2566832,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1988,ALASKA,"HALIBUT, PACIFIC",81060480,36769,74679188,Public,Commercial,Hippoglossus stenolepis,172932,AKFINHIST
1988,ALASKA,"SALMON, SOCKEYE",188179137,85357,442419090,Public,Commercial,Oncorhynchus nerka,161979,AKFINHIST
1988,ALASKA,"COD, PACIFIC",260281201,118063,36914772,Public,Commercial,Gadus macrocephalus,164711,AKFINHIST
1988,MISSISSIPPI,MENHADENS **,277102620,125693,14990154,Public,Commercial,Brevoortia ,161731,GULFFINHIST
1988,VIRGINIA,MENHADENS **,550556300,249731,27591470,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1988,LOUISIANA,MENHADENS **,1116647885,506508,57098934,Public,Commercial,Brevoortia ,161731,GULFFINHIST
1988,ALASKA,"POLLOCK, WALLEYE ",1274916240,578298,96711301,Public,Commercial,Gadus chalcogrammus,934083,AKFINHIST
1987,CONNECTICUT,"CRAB, BLUE",900,0,450,Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
1987,VIRGINIA,"LOBSTER, AMERICAN",1000,0,3994,Public,Commercial,Homarus americanus,97314,ACCSPHIST
1987,RHODE ISLAND,"OYSTER, EASTERN",1800,1,8441,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1987,SOUTH CAROLINA,MENHADENS **,3934,2,561,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1987,ALABAMA,MENHADENS **,4084,2,628,Public,Commercial,Brevoortia ,161731,GULFFINHIST
1987,GEORGIA,"OYSTER, EASTERN",8983,4,17490,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1987,NEW JERSEY,"OYSTER, EASTERN",14600,7,62064,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1987,DELAWARE,MENHADENS **,22100,10,1478,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1987,CALIFORNIA,"HALIBUT, PACIFIC",22514,10,,Public,Recreational,,172932,MRIP
1987,OREGON,"HALIBUT, PACIFIC",30109,14,,Public,Recreational,,172932,MRIP
1987,MAINE,"OYSTER, EASTERN",46400,21,149738,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1987,MARYLAND,"LOBSTER, AMERICAN",49900,23,192222,Public,Commercial,Homarus americanus,97314,ACCSPHIST
1987,MARYLAND,"SCALLOP, SEA",61700,28,247489,Public,Commercial,Placopecten magellanicus,79718,ACCSPHIST
1987,CALIFORNIA,"HALIBUT, PACIFIC",62816,28,123325,Public,Commercial,Hippoglossus stenolepis,172932,PACFINHIST
1987,MASSACHUSETTS,"OYSTER, EASTERN",71000,32,663161,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1987,DELAWARE,"LOBSTER, AMERICAN",84100,38,342685,Public,Commercial,Homarus americanus,97314,ACCSPHIST
1987,ALABAMA,"OYSTER, EASTERN",88307,40,293904,Public,Commercial,Crassostrea virginica,79872,GULFFINHIST
1987,CONNECTICUT,MENHADENS **,94900,43,4745,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1987,NEW YORK,"SCALLOP, SEA",107000,49,494972,Public,Commercial,Placopecten magellanicus,79718,ACCSPHIST
1987,FLORIDA-EAST,"OYSTER, EASTERN",109517,50,266844,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1987,OREGON,"SALMON, SOCKEYE",124037,56,186588,Public,Commercial,Oncorhynchus nerka,161979,PACFINHIST
1987,MISSISSIPPI,"OYSTER, EASTERN",132103,60,426723,Public,Commercial,Crassostrea virginica,79872,GULFFINHIST
1987,WASHINGTON,"POLLOCK, WALLEYE ",134994,61,26745,Public,Commercial,Gadus chalcogrammus,934083,PACFINHIST
1987,CALIFORNIA,"COD, PACIFIC",144938,66,47762,Public,Commercial,Gadus macrocephalus,164711,PACFINHIST
1987,NEW YORK,"OYSTER, EASTERN",174100,79,1076802,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1987,WASHINGTON,"HALIBUT, PACIFIC",183647,83,,Public,Recreational,,172932,MRIP
1987,NEW YORK,MENHADENS **,206795,94,23918,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1987,NORTH CAROLINA,"SHRIMP, NORTHERN WHITE",290004,132,627836,Public,Commercial,Litopenaeus setiferus,551680,ACCSPHIST
1987,NEW YORK,"CRAB, BLUE",310165,141,183766,Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
1987,FLORIDA-EAST,"SHRIMP, NORTHERN BROWN",401340,182,824340,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSPHIST
1987,SOUTH CAROLINA,"OYSTER, EASTERN",433418,197,1032448,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1987,FLORIDA-WEST,"SHRIMP, NORTHERN WHITE",469694,213,934968,Public,Commercial,Litopenaeus setiferus,551680,ACCSPHIST
1987,GEORGIA,"SHRIMP, NORTHERN BROWN",479351,217,936016,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSPHIST
1987,WASHINGTON,"POLLOCK, WALLEYE ",530935,241,,Public,Recreational,Gadus chalcogrammus,934083,MRIP
1987,CONNECTICUT,"OYSTER, EASTERN",536854,244,3899292,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1987,WASHINGTON,"COD, PACIFIC",541491,246,,Public,Recreational,,164711,MRIP
1987,OREGON,"HALIBUT, PACIFIC",916018,416,1423376,Public,Commercial,Hippoglossus stenolepis,172932,PACFINHIST
1987,SOUTH CAROLINA,"SHRIMP, NORTHERN BROWN",950050,431,1766930,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSPHIST
1987,NORTH CAROLINA,"SHRIMP, NORTHERN BROWN",1104847,501,2548823,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSPHIST
1987,NEW YORK,"LOBSTER, AMERICAN",1146700,520,3773946,Public,Commercial,Homarus americanus,97314,ACCSPHIST
1987,MASSACHUSETTS,MENHADENS **,1216200,552,36624,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1987,MAINE,"SCALLOP, SEA",1238900,562,5949962,Public,Commercial,Placopecten magellanicus,79718,ACCSPHIST
1987,NEW HAMPSHIRE,"LOBSTER, AMERICAN",1256170,570,3577806,Public,Commercial,Homarus americanus,97314,ACCSPHIST
1987,MISSISSIPPI,"CRAB, BLUE",1374048,623,479793,Public,Commercial,Callinectes sapidus,98696,GULFFINHIST
1987,NEW JERSEY,"LOBSTER, AMERICAN",1397100,634,4274393,Public,Commercial,Homarus americanus,97314,ACCSPHIST
1987,NORTH CAROLINA,"OYSTER, EASTERN",1422207,645,2868625,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1987,OREGON,"COD, PACIFIC",1468759,666,481545,Public,Commercial,Gadus macrocephalus,164711,PACFINHIST
1987,CONNECTICUT,"LOBSTER, AMERICAN",1735591,787,5901011,Public,Commercial,Homarus americanus,97314,ACCSPHIST
1987,FLORIDA-WEST,"SHRIMP, NORTHERN BROWN",2200320,998,4756110,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSPHIST
1987,NORTH CAROLINA,"SCALLOP, SEA",2212701,1004,6889026,Public,Commercial,Placopecten magellanicus,79718,ACCSPHIST
1987,FLORIDA-EAST,"SHRIMP, NORTHERN WHITE",2217933,1006,6647362,Public,Commercial,Litopenaeus setiferus,551680,ACCSPHIST
1987,ALABAMA,"CRAB, BLUE",2495818,1132,1004974,Public,Commercial,Callinectes sapidus,98696,GULFFINHIST
1987,NEW JERSEY,MENHADENS **,2563300,1163,190492,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1987,FLORIDA-EAST,MENHADENS **,2776822,1260,207556,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1987,TEXAS,"OYSTER, EASTERN",2843619,1290,6753947,Public,Commercial,Crassostrea virginica,79872,GULFFINHIST
1987,NEW JERSEY,"CRAB, BLUE",2923800,1326,1508271,Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
1987,NEW JERSEY,"SCALLOP, SEA",3451500,1566,13484583,Public,Commercial,Placopecten magellanicus,79718,ACCSPHIST
1987,FLORIDA-WEST,"OYSTER, EASTERN",3681371,1670,9599969,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1987,MARYLAND,"OYSTER, EASTERN",3822000,1734,11817109,Public,Commercial,Crassostrea virginica,79872,ACCSPHIST
1987,DELAWARE,"CRAB, BLUE",3916900,1777,1216768,Public,Commercial,Callinectes sapidus,98696,ACCSPHIST
